Trip Seconds	Trip Miles	Pickup Community Area	Dropoff Community Area	Company	Trip Start Day	Trip Start Month	Trip Start Hour
1200.0	17.4	76.0	8.0	40	1	1	14
300.0	0.8	8.0	8.0	40	1	1	14
540.0	1.6	8.0	32.0	40	1	1	15
1380.0	17.4	76.0	8.0	40	1	1	17
1800.0	19.3	76.0	8.0	40	1	1	20
240.0	0.9	8.0	8.0	40	1	1	20
2460.0	18.2	76.0	32.0	40	2	1	16
420.0	0.8	32.0	28.0	40	2	1	17
600.0	1.9	32.0	8.0	40	2	1	18
240.0	0.7	8.0	8.0	40	2	1	18
360.0	0.6	8.0	32.0	40	2	1	18
480.0	1.8	8.0	8.0	40	2	1	21
2280.0	17.2	76.0	8.0	40	3	1	13
480.0	0.7	8.0	32.0	40	3	1	18
1260.0	4.7	8.0	6.0	40	3	1	19
1440.0	7.6	8.0	4.0	40	3	1	19
3420.0	17.7	76.0	8.0	40	4	1	18
600.0	1.5	32.0	8.0	40	4	1	19
1560.0	5.3	8.0	5.0	40	4	1	20
1800.0	18.0	76.0	28.0	40	5	1	13
2520.0	14.9	76.0	24.0	40	5	1	17
1680.0	18.1	76.0	8.0	40	6	1	14
3120.0	25.9	76.0	42.0	40	6	1	17
780.0	6.7	32.0	6.0	40	6	1	18
120.0	0.5	6.0	6.0	40	6	1	18
360.0	0.9	8.0	8.0	40	6	1	19
600.0	2.2	33.0	32.0	40	6	1	20
1440.0	7.5	32.0	32.0	40	6	1	20
540.0	1.8	32.0	28.0	40	6	1	20
1680.0	17.2	76.0	28.0	40	7	1	11
1380.0	13.1	76.0	22.0	40	7	1	15
540.0	1.4	8.0	8.0	40	7	1	17
540.0	1.2	8.0	28.0	40	7	1	17
540.0	1.5	28.0	32.0	40	7	1	17
180.0	0.6	32.0	32.0	40	7	1	18
480.0	0.9	32.0	8.0	40	7	1	18
360.0	0.8	8.0	32.0	40	7	1	19
1620.0	18.2	76.0	8.0	40	8	1	20
1740.0	17.9	76.0	8.0	40	9	1	12
360.0	0.8	8.0	8.0	40	9	1	13
360.0	0.8	8.0	32.0	40	9	1	13
540.0	1.6	32.0	32.0	40	9	1	14
480.0	0.7	8.0	32.0	40	9	1	16
900.0	2.2	8.0	33.0	40	9	1	17
240.0	0.8	8.0	8.0	40	9	1	18
780.0	0.9	32.0	8.0	40	9	1	18
360.0	0.9	8.0	32.0	40	9	1	18
960.0	1.5	8.0	28.0	40	9	1	18
480.0	0.9	8.0	8.0	40	9	1	19
1320.0	5.2	8.0	6.0	40	9	1	19
2040.0	24.7	76.0	41.0	40	10	1	11
540.0	1.8	8.0	8.0	40	10	1	12
420.0	1.1	8.0	8.0	40	10	1	13
540.0	1.9	8.0	28.0	40	10	1	13
360.0	0.8	8.0	32.0	40	10	1	14
420.0	1.0	8.0	32.0	40	10	1	14
480.0	1.1	8.0	28.0	40	10	1	16
180.0	0.6	28.0	28.0	40	10	1	16
540.0	0.8	32.0	32.0	40	10	1	16
360.0	1.0	32.0	32.0	40	10	1	17
840.0	2.5	32.0	7.0	40	10	1	17
480.0	0.9	8.0	8.0	40	10	1	17
1020.0	1.6	8.0	32.0	40	10	1	17
780.0	0.5	32.0	32.0	40	10	1	18
