Trip Seconds	Trip Miles	Pickup Community Area	Dropoff Community Area	Company	Trip Start Day	Trip Start Month	Trip Start Hour
576.0	2.23	8.0	7.0	20	1	1	0
429.0	1.5	32.0	28.0	20	1	1	0
341.0	1.28	7.0	6.0	20	1	1	0
1768.0	8.89	32.0	77.0	20	1	1	0
647.0	1.9	6.0	7.0	20	1	1	0
479.0	1.78	32.0	34.0	20	1	1	0
434.0	1.55	7.0	8.0	20	1	1	0
1050.0	4.34	33.0	8.0	20	1	1	1
269.0	0.7	8.0	8.0	20	1	1	1
750.0	1.24	8.0	32.0	20	1	1	1
781.0	6.24	32.0	6.0	20	1	1	1
799.0	2.3	8.0	7.0	20	1	1	1
1358.0	11.65	6.0	39.0	20	1	1	1
457.0	3.26	6.0	8.0	20	1	1	1
790.0	2.43	7.0	8.0	20	1	1	1
567.0	1.38	8.0	8.0	20	1	1	1
516.0	1.28	8.0	8.0	20	1	1	2
1791.0	18.3	8.0	10.0	20	1	1	2
781.0	2.46	8.0	7.0	20	1	1	2
323.0	1.35	7.0	8.0	20	1	1	2
2088.0	17.51	76.0	24.0	20	1	1	5
309.0	1.73	33.0	32.0	20	1	1	8
437.0	1.58	8.0	28.0	20	1	1	8
1388.0	18.41	8.0	76.0	20	1	1	9
2803.0	14.46	76.0	77.0	20	1	1	9
298.0	1.03	8.0	8.0	20	1	1	10
345.0	0.96	8.0	8.0	20	1	1	10
277.0	0.82	32.0	32.0	20	1	1	10
866.0	6.15	32.0	60.0	20	1	1	10
2807.0	6.46	8.0	8.0	20	1	1	11
177.0	0.74	32.0	8.0	20	1	1	11
649.0	2.11	8.0	32.0	20	1	1	11
225.0	0.69	8.0	8.0	20	1	1	12
599.0	3.38	8.0	24.0	20	1	1	12
406.0	1.28	32.0	28.0	20	1	1	12
318.0	0.99	8.0	32.0	20	1	1	12
2394.0	18.58	8.0	76.0	20	1	1	13
202.0	0.5	32.0	8.0	20	1	1	13
353.0	1.61	33.0	32.0	20	1	1	13
530.0	1.9	32.0	8.0	20	1	1	13
390.0	1.76	32.0	24.0	20	1	1	13
660.0	2.04	32.0	8.0	20	1	1	14
1875.0	15.97	8.0	56.0	20	1	1	14
273.0	1.1	8.0	32.0	20	1	1	14
1426.0	16.51	76.0	32.0	20	1	1	14
849.0	3.14	7.0	28.0	20	1	1	14
1200.0	9.91	76.0	12.0	20	1	1	15
1348.0	16.29	76.0	32.0	20	1	1	16
1920.0	22.59	76.0	43.0	20	1	1	17
2988.0	24.06	76.0	11.0	20	1	1	18
1618.0	15.59	76.0	7.0	20	1	1	19
3370.0	18.82	76.0	8.0	20	1	1	20
1523.0	17.96	76.0	76.0	20	1	1	22
1687.0	13.2	76.0	76.0	20	1	1	23
741.0	7.73	32.0	16.0	20	2	1	5
1404.0	17.72	8.0	76.0	20	2	1	5
268.0	1.51	7.0	8.0	20	2	1	5
1394.0	17.03	8.0	76.0	20	2	1	5
732.0	2.57	8.0	32.0	20	2	1	6
269.0	0.63	32.0	28.0	20	2	1	6
218.0	0.61	28.0	28.0	20	2	1	6
366.0	0.96	28.0	8.0	20	2	1	7
231.0	0.5	32.0	32.0	20	2	1	7
388.0	1.21	8.0	8.0	20	2	1	7
327.0	0.91	32.0	32.0	20	2	1	7
1561.0	8.57	56.0	39.0	20	2	1	7
329.0	0.6	28.0	32.0	20	2	1	7
534.0	1.16	28.0	32.0	20	2	1	8
307.0	0.75	32.0	32.0	20	2	1	8
476.0	0.95	32.0	28.0	20	2	1	8
887.0	2.8	33.0	28.0	20	2	1	8
355.0	0.86	32.0	28.0	20	2	1	8
1001.0	2.08	8.0	28.0	20	2	1	8
495.0	0.78	28.0	32.0	20	2	1	8
364.0	0.91	32.0	32.0	20	2	1	8
704.0	1.94	28.0	8.0	20	2	1	8
1678.0	16.31	76.0	8.0	20	2	1	8
585.0	2.54	8.0	33.0	20	2	1	8
631.0	1.04	32.0	32.0	20	2	1	9
541.0	1.21	28.0	32.0	20	2	1	9
225.0	0.51	32.0	32.0	20	2	1	9
672.0	2.87	33.0	32.0	20	2	1	9
305.0	0.61	77.0	77.0	20	2	1	9
664.0	1.89	32.0	8.0	20	2	1	9
1742.0	17.75	76.0	32.0	20	2	1	9
482.0	1.17	28.0	32.0	20	2	1	9
437.0	1.09	8.0	32.0	20	2	1	10
380.0	0.85	32.0	28.0	20	2	1	10
544.0	1.49	32.0	28.0	20	2	1	10
652.0	2.69	8.0	33.0	20	2	1	10
1684.0	17.26	76.0	8.0	20	2	1	10
1605.0	17.72	76.0	32.0	20	2	1	10
572.0	1.77	8.0	32.0	20	2	1	11
145.0	0.53	8.0	8.0	20	2	1	11
696.0	2.37	32.0	34.0	20	2	1	11
610.0	5.69	8.0	6.0	20	2	1	11
588.0	1.85	32.0	8.0	20	2	1	11
612.0	1.7	8.0	33.0	20	2	1	11
345.0	0.8	8.0	8.0	20	2	1	11
809.0	2.88	8.0	33.0	20	2	1	12
314.0	1.08	8.0	8.0	20	2	1	12
473.0	1.34	32.0	32.0	20	2	1	12
437.0	0.93	32.0	28.0	20	2	1	12
562.0	1.88	28.0	8.0	20	2	1	12
468.0	1.69	33.0	32.0	20	2	1	12
2313.0	17.78	76.0	32.0	20	2	1	12
340.0	0.96	32.0	8.0	20	2	1	13
298.0	0.72	32.0	32.0	20	2	1	13
576.0	1.3	8.0	28.0	20	2	1	13
759.0	1.97	8.0	32.0	20	2	1	13
462.0	1.17	28.0	32.0	20	2	1	13
3401.0	17.72	56.0	56.0	20	2	1	13
389.0	1.16	32.0	8.0	20	2	1	14
620.0	1.76	32.0	8.0	20	2	1	14
366.0	0.85	32.0	8.0	20	2	1	14
545.0	1.25	28.0	32.0	20	2	1	14
4105.0	18.88	76.0	32.0	20	2	1	14
403.0	1.07	32.0	8.0	20	2	1	14
577.0	1.23	8.0	32.0	20	2	1	14
358.0	0.81	8.0	32.0	20	2	1	14
230.0	0.6	8.0	8.0	20	2	1	14
334.0	0.85	8.0	32.0	20	2	1	14
700.0	3.48	32.0	24.0	20	2	1	14
1368.0	12.59	56.0	32.0	20	2	1	14
2495.0	18.24	76.0	32.0	20	2	1	15
704.0	2.03	32.0	8.0	20	2	1	15
328.0	0.65	28.0	28.0	20	2	1	15
233.0	0.72	32.0	8.0	20	2	1	15
625.0	0.92	8.0	8.0	20	2	1	15
430.0	1.62	28.0	8.0	20	2	1	15
