Trip Seconds	Trip Miles	Pickup Community Area	Dropoff Community Area	Company	Trip Start Day	Trip Start Month	Trip Start Hour
900.0	7.6	76.0	9.0	41	1	1	15
1320.0	18.1	76.0	8.0	41	1	1	16
1680.0	19.0	76.0	32.0	41	2	1	10
300.0	0.9	32.0	8.0	41	2	1	11
420.0	0.8	8.0	8.0	41	2	1	12
300.0	0.6	8.0	32.0	41	2	1	13
240.0	0.7	32.0	32.0	41	2	1	13
300.0	0.6	32.0	8.0	41	2	1	13
1860.0	18.5	8.0	76.0	41	2	1	15
1740.0	18.9	76.0	8.0	41	2	1	21
1500.0	9.5	76.0	12.0	41	3	1	15
3360.0	18.5	76.0	8.0	41	3	1	17
1440.0	2.8	8.0	24.0	41	3	1	19
540.0	1.0	8.0	28.0	41	3	1	20
840.0	2.0	32.0	8.0	41	3	1	20
1080.0	7.2	8.0	5.0	41	3	1	21
1980.0	15.0	76.0	7.0	41	4	1	14
1020.0	4.6	32.0	7.0	41	4	1	16
900.0	4.9	8.0	22.0	41	4	1	17
1620.0	2.7	8.0	28.0	41	4	1	18
960.0	2.3	8.0	7.0	41	4	1	19
600.0	1.4	8.0	8.0	41	4	1	20
420.0	1.1	8.0	8.0	41	4	1	21
240.0	0.5	8.0	8.0	41	4	1	21
960.0	2.8	8.0	7.0	41	4	1	22
540.0	1.7	7.0	6.0	41	4	1	22
1500.0	12.4	76.0	5.0	41	5	1	20
1320.0	18.2	76.0	8.0	41	6	1	8
540.0	2.1	32.0	28.0	41	6	1	10
300.0	1.1	6.0	7.0	41	6	1	19
2520.0	15.2	76.0	24.0	41	8	1	13
1560.0	18.0	76.0	8.0	41	9	1	14
540.0	1.1	8.0	28.0	41	9	1	15
540.0	1.3	8.0	28.0	41	9	1	15
360.0	0.7	28.0	32.0	41	9	1	16
120.0	0.5	8.0	8.0	41	9	1	16
600.0	1.8	8.0	8.0	41	9	1	17
300.0	0.7	8.0	32.0	41	9	1	17
1440.0	1.4	8.0	28.0	41	9	1	18
1260.0	2.3	28.0	7.0	41	9	1	18
1380.0	5.4	8.0	7.0	41	9	1	19
240.0	0.5	8.0	32.0	41	9	1	20
1140.0	7.1	8.0	5.0	41	9	1	21
1680.0	18.0	76.0	32.0	41	10	1	13
420.0	0.6	8.0	32.0	41	10	1	14
2160.0	13.1	32.0	56.0	41	10	1	15
2580.0	10.2	56.0	72.0	41	10	1	17
1020.0	2.7	33.0	8.0	41	10	1	19
480.0	0.9	8.0	8.0	41	10	1	19
480.0	1.4	8.0	28.0	41	10	1	20
660.0	2.1	28.0	7.0	41	10	1	20
1620.0	17.0	8.0	72.0	41	10	1	21
2100.0	12.2	76.0	3.0	41	11	1	15
360.0	0.7	8.0	32.0	41	11	1	16
840.0	1.3	32.0	8.0	41	11	1	17
360.0	0.5	8.0	8.0	41	11	1	17
1260.0	2.8	8.0	28.0	41	11	1	18
600.0	1.6	28.0	32.0	41	11	1	18
1620.0	1.0	8.0	8.0	41	11	1	18
360.0	0.8	8.0	8.0	41	11	1	19
840.0	1.1	8.0	28.0	41	11	1	19
780.0	2.0	32.0	8.0	41	11	1	20
900.0	2.6	8.0	7.0	41	11	1	21
480.0	1.3	8.0	8.0	41	11	1	22
1560.0	17.5	76.0	8.0	41	13	1	13
900.0	3.4	8.0	33.0	41	13	1	14
660.0	1.8	33.0	32.0	41	13	1	14
240.0	0.7	8.0	8.0	41	13	1	15
2340.0	14.4	76.0	6.0	41	13	1	18
1620.0	17.2	76.0	7.0	41	13	1	21
780.0	5.6	6.0	8.0	41	13	1	22
1560.0	18.4	76.0	32.0	41	14	1	13
480.0	1.0	8.0	32.0	41	14	1	14
540.0	1.2	32.0	8.0	41	14	1	15
2340.0	17.9	76.0	8.0	41	14	1	19
900.0	5.0	8.0	22.0	41	14	1	20
540.0	1.6	32.0	8.0	41	14	1	21
2100.0	18.4	76.0	8.0	41	15	1	10
300.0	1.0	8.0	32.0	41	15	1	11
2280.0	18.2	76.0	32.0	41	15	1	16
360.0	0.6	32.0	32.0	41	15	1	16
1020.0	3.2	32.0	24.0	41	15	1	17
1080.0	3.2	8.0	24.0	41	15	1	18
480.0	0.8	8.0	28.0	41	15	1	18
600.0	1.1	8.0	28.0	41	15	1	19
780.0	1.7	32.0	8.0	41	15	1	19
600.0	1.0	8.0	32.0	41	15	1	20
360.0	1.1	32.0	32.0	41	15	1	20
3480.0	18.1	76.0	32.0	41	16	1	17
1020.0	2.0	32.0	8.0	41	16	1	18
1080.0	1.6	8.0	28.0	41	16	1	18
960.0	2.6	32.0	24.0	41	16	1	19
1800.0	18.3	76.0	32.0	41	17	1	13
180.0	0.5	8.0	8.0	41	17	1	14
840.0	2.2	8.0	7.0	41	17	1	15
4020.0	15.3	76.0	6.0	41	17	1	18
1200.0	4.9	28.0	6.0	41	17	1	20
540.0	1.3	8.0	28.0	41	17	1	20
1020.0	7.8	8.0	41.0	41	17	1	21
660.0	4.6	32.0	7.0	41	17	1	21
2100.0	18.2	76.0	8.0	41	18	1	14
420.0	1.1	8.0	28.0	41	18	1	14
900.0	6.5	8.0	6.0	41	18	1	15
540.0	3.7	6.0	7.0	41	18	1	15
540.0	1.1	8.0	8.0	41	18	1	15
600.0	1.2	8.0	28.0	41	18	1	16
540.0	1.6	28.0	28.0	41	18	1	16
540.0	2.1	28.0	31.0	41	18	1	16
360.0	0.8	32.0	28.0	41	18	1	17
840.0	1.5	8.0	28.0	41	18	1	17
780.0	1.4	28.0	32.0	41	18	1	18
1260.0	2.0	32.0	8.0	41	18	1	18
480.0	1.1	8.0	28.0	41	18	1	19
480.0	1.2	32.0	8.0	41	18	1	19
600.0	0.9	8.0	8.0	41	18	1	19
360.0	0.8	8.0	8.0	41	18	1	19
300.0	0.5	8.0	32.0	41	18	1	20
480.0	1.0	8.0	8.0	41	18	1	20
600.0	1.5	8.0	28.0	41	18	1	21
420.0	1.0	8.0	8.0	41	19	1	14
360.0	0.9	32.0	8.0	41	19	1	15
960.0	4.3	8.0	33.0	41	19	1	15
600.0	3.1	32.0	7.0	41	19	1	17
600.0	1.3	8.0	32.0	41	19	1	17
600.0	2.2	32.0	8.0	41	19	1	18
480.0	1.1	8.0	8.0	41	19	1	18
360.0	0.8	8.0	32.0	41	19	1	19
1800.0	18.3	76.0	32.0	41	20	1	15
540.0	1.9	8.0	24.0	41	20	1	16
480.0	1.6	24.0	8.0	41	20	1	17
1020.0	5.4	8.0	7.0	41	21	1	17
1440.0	9.1	8.0	41.0	41	22	1	13
3420.0	15.4	32.0	32.0	41	22	1	14
480.0	1.2	8.0	32.0	41	22	1	15
2340.0	4.8	32.0	32.0	41	22	1	16
300.0	0.5	32.0	32.0	41	22	1	17
780.0	1.0	8.0	28.0	41	22	1	17
1260.0	2.5	32.0	7.0	41	22	1	18
360.0	0.7	8.0	8.0	41	22	1	19
240.0	0.7	8.0	8.0	41	22	1	19
540.0	1.3	8.0	28.0	41	22	1	19
720.0	1.8	28.0	8.0	41	22	1	19
360.0	1.2	8.0	8.0	41	22	1	20
540.0	1.3	8.0	32.0	41	22	1	20
600.0	2.4	8.0	7.0	41	22	1	21
480.0	1.7	7.0	8.0	41	22	1	21
840.0	6.8	8.0	39.0	41	22	1	22
1860.0	18.5	76.0	8.0	41	23	1	20
840.0	2.4	8.0	33.0	41	23	1	21
1080.0	6.4	8.0	6.0	41	23	1	21
720.0	2.4	7.0	8.0	41	24	1	9
1560.0	18.0	76.0	24.0	41	24	1	14
360.0	0.6	8.0	32.0	41	24	1	14
420.0	0.9	32.0	32.0	41	24	1	15
420.0	1.1	32.0	8.0	41	24	1	16
420.0	1.8	8.0	8.0	41	24	1	16
2640.0	13.3	8.0	56.0	41	24	1	16
1920.0	11.1	56.0	28.0	41	24	1	19
840.0	1.7	28.0	32.0	41	24	1	19
360.0	0.7	8.0	32.0	41	24	1	20
900.0	2.4	32.0	28.0	41	24	1	20
240.0	0.5	8.0	8.0	41	24	1	21
360.0	0.8	8.0	8.0	41	24	1	22
360.0	1.3	8.0	8.0	41	24	1	22
420.0	1.3	8.0	8.0	41	25	1	12
600.0	2.1	8.0	7.0	41	25	1	13
600.0	1.2	8.0	32.0	41	25	1	13
480.0	0.8	8.0	8.0	41	25	1	14
1740.0	13.5	8.0	56.0	41	25	1	14
3180.0	16.4	56.0	7.0	41	25	1	16
1560.0	17.8	76.0	8.0	41	26	1	15
600.0	1.4	8.0	8.0	41	26	1	16
2040.0	18.5	8.0	76.0	41	26	1	16
1440.0	18.1	76.0	8.0	41	27	1	12
300.0	0.5	8.0	32.0	41	27	1	13
360.0	0.8	32.0	8.0	41	27	1	13
300.0	0.6	8.0	8.0	41	27	1	14
360.0	1.0	32.0	8.0	41	27	1	14
300.0	0.6	8.0	8.0	41	27	1	15
300.0	0.6	32.0	32.0	41	27	1	16
780.0	5.9	32.0	6.0	41	27	1	16
2220.0	21.4	76.0	60.0	41	27	1	19
420.0	0.9	8.0	8.0	41	28	1	12
300.0	0.7	8.0	32.0	41	28	1	13
180.0	0.5	32.0	32.0	41	28	1	13
240.0	0.6	8.0	8.0	41	28	1	13
240.0	0.8	32.0	32.0	41	28	1	15
360.0	1.0	8.0	8.0	41	28	1	15
660.0	1.6	8.0	28.0	41	28	1	16
600.0	1.9	8.0	24.0	41	28	1	16
540.0	1.0	8.0	28.0	41	28	1	17
840.0	1.9	32.0	8.0	41	28	1	17
540.0	0.8	8.0	8.0	41	28	1	18
4200.0	34.2	8.0	8.0	41	28	1	18
480.0	1.1	8.0	8.0	41	28	1	20
1080.0	7.7	8.0	41.0	41	28	1	20
1800.0	15.5	76.0	6.0	41	29	1	11
300.0	0.7	8.0	8.0	41	29	1	12
360.0	0.8	8.0	32.0	41	29	1	12
180.0	0.7	32.0	8.0	41	29	1	13
300.0	0.7	8.0	8.0	41	29	1	13
480.0	1.2	8.0	28.0	41	29	1	13
660.0	1.5	32.0	24.0	41	29	1	14
720.0	1.8	8.0	7.0	41	29	1	15
540.0	1.2	8.0	28.0	41	29	1	16
360.0	0.9	32.0	32.0	41	29	1	16
300.0	0.6	8.0	8.0	41	29	1	16
600.0	1.1	8.0	32.0	41	29	1	17
2100.0	5.3	32.0	22.0	41	29	1	17
1740.0	1.4	8.0	28.0	41	29	1	18
1440.0	7.5	8.0	6.0	41	29	1	19
480.0	2.0	4.0	77.0	41	31	1	13
360.0	0.8	8.0	8.0	41	31	1	14
240.0	0.6	8.0	8.0	41	31	1	15
1080.0	5.8	8.0	5.0	41	31	1	15
360.0	1.1	8.0	32.0	41	31	1	16
660.0	2.0	32.0	8.0	41	31	1	16
300.0	0.9	8.0	32.0	41	31	1	17
720.0	3.7	8.0	6.0	41	31	1	17
420.0	2.8	6.0	8.0	41	31	1	17
1320.0	4.0	8.0	7.0	41	31	1	18
2400.0	15.8	76.0	6.0	41	1	2	13
780.0	2.6	8.0	33.0	41	1	2	15
780.0	2.4	32.0	24.0	41	1	2	16
480.0	1.1	8.0	28.0	41	1	2	16
780.0	3.5	28.0	24.0	41	1	2	17
1200.0	1.0	8.0	32.0	41	1	2	17
840.0	1.4	32.0	28.0	41	1	2	18
660.0	0.9	28.0	8.0	41	1	2	18
720.0	1.5	8.0	8.0	41	1	2	19
720.0	2.3	8.0	7.0	41	1	2	19
360.0	0.5	8.0	8.0	41	1	2	19
1140.0	0.9	8.0	28.0	41	1	2	20
2460.0	7.1	32.0	16.0	41	1	2	20
3000.0	17.5	76.0	32.0	41	2	2	16
480.0	1.4	8.0	28.0	41	2	2	17
480.0	0.7	8.0	8.0	41	2	2	18
360.0	0.7	32.0	8.0	41	2	2	18
360.0	1.3	8.0	8.0	41	2	2	19
540.0	1.1	8.0	32.0	41	2	2	19
420.0	1.0	8.0	28.0	41	2	2	20
660.0	1.4	8.0	8.0	41	2	2	21
1680.0	13.6	76.0	6.0	41	3	2	13
2580.0	17.1	76.0	28.0	41	4	2	17
480.0	1.0	8.0	32.0	41	4	2	19
780.0	2.0	32.0	8.0	41	4	2	19
360.0	0.8	8.0	8.0	41	4	2	20
240.0	0.6	8.0	32.0	41	4	2	20
1260.0	6.1	8.0	7.0	41	4	2	20
1560.0	18.1	76.0	32.0	41	5	2	12
420.0	0.9	32.0	32.0	41	5	2	13
300.0	0.9	32.0	8.0	41	5	2	13
480.0	0.9	8.0	32.0	41	5	2	13
360.0	1.1	8.0	32.0	41	5	2	14
540.0	1.2	8.0	32.0	41	5	2	15
360.0	1.1	32.0	8.0	41	5	2	15
360.0	0.5	8.0	32.0	41	5	2	15
2880.0	18.8	32.0	76.0	41	5	2	16
1980.0	14.8	76.0	6.0	41	5	2	20
1560.0	16.1	76.0	7.0	41	6	2	11
360.0	0.8	8.0	8.0	41	6	2	12
1500.0	18.3	8.0	76.0	41	6	2	13
2940.0	18.0	76.0	8.0	41	6	2	16
600.0	0.9	8.0	32.0	41	6	2	17
600.0	1.0	8.0	32.0	41	6	2	18
300.0	0.5	8.0	32.0	41	6	2	18
480.0	1.0	32.0	8.0	41	6	2	18
780.0	1.7	8.0	8.0	41	6	2	19
600.0	1.6	8.0	28.0	41	6	2	20
300.0	0.6	8.0	8.0	41	6	2	20
360.0	0.7	8.0	8.0	41	6	2	20
900.0	2.6	8.0	24.0	41	6	2	21
2880.0	17.3	76.0	8.0	41	8	2	15
420.0	0.9	8.0	8.0	41	8	2	16
420.0	0.8	8.0	28.0	41	8	2	17
480.0	0.8	28.0	32.0	41	8	2	17
540.0	0.8	32.0	28.0	41	8	2	17
480.0	0.8	32.0	32.0	41	8	2	17
540.0	1.1	32.0	8.0	41	8	2	17
540.0	0.7	8.0	8.0	41	8	2	19
1020.0	1.7	8.0	28.0	41	8	2	19
1500.0	4.3	8.0	7.0	41	8	2	20
420.0	0.5	8.0	8.0	41	8	2	21
1560.0	10.9	8.0	1.0	41	8	2	22
3060.0	14.3	76.0	24.0	41	9	2	17
420.0	1.1	24.0	24.0	41	9	2	18
540.0	1.2	8.0	28.0	41	9	2	19
840.0	1.8	8.0	28.0	41	9	2	20
420.0	1.2	32.0	32.0	41	10	2	11
300.0	1.0	32.0	8.0	41	10	2	11
420.0	1.1	32.0	8.0	41	10	2	12
960.0	2.2	8.0	28.0	41	10	2	13
480.0	1.5	32.0	8.0	41	10	2	13
660.0	1.2	8.0	28.0	41	10	2	15
240.0	0.5	8.0	8.0	41	10	2	15
360.0	0.9	32.0	8.0	41	10	2	16
420.0	1.0	8.0	8.0	41	10	2	17
480.0	0.9	8.0	8.0	41	10	2	17
840.0	5.5	8.0	6.0	41	10	2	18
2400.0	18.4	76.0	8.0	41	11	2	10
480.0	0.9	8.0	32.0	41	11	2	12
420.0	0.9	8.0	8.0	41	11	2	12
240.0	0.5	8.0	32.0	41	11	2	13
600.0	1.9	32.0	24.0	41	11	2	14
240.0	0.6	8.0	32.0	41	11	2	14
120.0	0.6	32.0	8.0	41	11	2	15
300.0	0.6	8.0	8.0	41	11	2	16
360.0	0.8	8.0	8.0	41	11	2	16
540.0	1.1	8.0	32.0	41	11	2	18
900.0	1.0	32.0	8.0	41	11	2	18
1200.0	1.9	8.0	28.0	41	11	2	19
600.0	1.1	32.0	8.0	41	11	2	19
540.0	1.5	8.0	28.0	41	11	2	19
840.0	3.7	8.0	24.0	41	11	2	20
360.0	0.9	8.0	28.0	41	11	2	21
1740.0	16.1	76.0	7.0	41	12	2	14
540.0	1.3	8.0	32.0	41	12	2	15
180.0	0.6	8.0	32.0	41	12	2	16
660.0	2.5	8.0	7.0	41	12	2	16
240.0	0.7	8.0	8.0	41	12	2	17
420.0	0.9	8.0	32.0	41	12	2	17
240.0	0.5	8.0	8.0	41	12	2	17
300.0	0.5	8.0	8.0	41	12	2	18
420.0	0.9	8.0	8.0	41	12	2	18
600.0	1.0	8.0	32.0	41	12	2	18
1260.0	3.3	28.0	33.0	41	12	2	19
540.0	1.3	32.0	8.0	41	12	2	19
480.0	0.9	8.0	32.0	41	12	2	20
360.0	0.6	8.0	8.0	41	12	2	20
780.0	2.9	8.0	7.0	41	12	2	20
360.0	1.0	8.0	8.0	41	12	2	21
960.0	3.2	8.0	28.0	41	12	2	21
2040.0	17.8	76.0	8.0	41	13	2	14
540.0	1.5	28.0	28.0	41	13	2	17
540.0	0.6	32.0	32.0	41	13	2	18
420.0	0.8	32.0	8.0	41	13	2	18
300.0	0.6	8.0	32.0	41	13	2	18
840.0	1.0	8.0	28.0	41	13	2	18
1140.0	2.0	28.0	8.0	41	13	2	19
600.0	1.4	8.0	8.0	41	13	2	19
480.0	1.4	8.0	28.0	41	13	2	20
300.0	0.7	8.0	8.0	41	13	2	20
480.0	1.0	8.0	8.0	41	13	2	20
780.0	2.1	8.0	33.0	41	13	2	21
900.0	2.8	33.0	8.0	41	13	2	21
3000.0	15.0	76.0	7.0	41	14	2	16
480.0	1.1	8.0	28.0	41	14	2	18
660.0	1.4	28.0	32.0	41	14	2	18
540.0	1.0	32.0	8.0	41	14	2	18
960.0	0.8	8.0	28.0	41	14	2	18
720.0	1.1	28.0	8.0	41	14	2	19
600.0	0.9	8.0	32.0	41	14	2	19
420.0	1.0	8.0	28.0	41	14	2	20
1020.0	6.0	8.0	6.0	41	14	2	20
360.0	0.7	8.0	8.0	41	14	2	21
420.0	1.3	8.0	28.0	41	14	2	22
1320.0	12.5	76.0	5.0	41	15	2	13
720.0	1.5	8.0	32.0	41	15	2	14
840.0	1.0	32.0	32.0	41	15	2	14
480.0	0.8	8.0	32.0	41	15	2	15
360.0	0.7	8.0	8.0	41	15	2	15
720.0	1.6	8.0	28.0	41	15	2	15
480.0	0.8	8.0	28.0	41	15	2	16
360.0	0.6	28.0	32.0	41	15	2	16
960.0	2.5	32.0	7.0	41	15	2	17
540.0	0.6	8.0	8.0	41	15	2	18
1380.0	3.0	8.0	24.0	41	15	2	18
420.0	0.6	8.0	8.0	41	15	2	19
600.0	1.7	8.0	8.0	41	15	2	19
360.0	0.5	8.0	32.0	41	15	2	20
540.0	1.5	32.0	32.0	41	15	2	20
540.0	1.3	8.0	28.0	41	15	2	21
420.0	0.7	8.0	8.0	41	15	2	22
300.0	0.6	8.0	8.0	41	15	2	23
3240.0	15.5	76.0	6.0	41	16	2	18
420.0	0.8	8.0	8.0	41	17	2	13
1140.0	7.2	8.0	21.0	41	17	2	13
1620.0	18.6	8.0	76.0	41	17	2	14
2220.0	16.3	76.0	24.0	41	17	2	19
540.0	1.3	8.0	28.0	41	17	2	20
2520.0	17.8	76.0	32.0	41	18	2	13
3420.0	18.1	76.0	8.0	41	18	2	16
1560.0	7.5	8.0	4.0	41	18	2	17
3360.0	18.1	76.0	8.0	41	19	2	18
480.0	1.2	8.0	28.0	41	19	2	19
1140.0	5.5	32.0	6.0	41	19	2	20
300.0	0.6	8.0	32.0	41	19	2	20
480.0	1.4	8.0	28.0	41	19	2	21
240.0	0.8	8.0	8.0	41	19	2	22
2100.0	17.9	76.0	8.0	41	20	2	14
840.0	1.5	8.0	24.0	41	20	2	16
540.0	1.0	8.0	32.0	41	20	2	17
900.0	1.9	32.0	8.0	41	20	2	17
420.0	1.1	32.0	8.0	41	20	2	18
300.0	0.5	8.0	32.0	41	20	2	18
480.0	0.9	8.0	8.0	41	20	2	18
1500.0	3.1	8.0	28.0	41	20	2	18
1740.0	18.3	76.0	32.0	41	20	2	21
780.0	7.3	8.0	77.0	41	20	2	21
2220.0	17.7	76.0	8.0	41	21	2	13
240.0	0.5	8.0	32.0	41	21	2	14
480.0	0.9	8.0	32.0	41	21	2	15
600.0	1.3	8.0	28.0	41	21	2	15
3600.0	17.6	8.0	76.0	41	21	2	16
2520.0	14.6	76.0	7.0	41	21	2	20
3000.0	15.8	76.0	24.0	41	22	2	17
720.0	2.4	24.0	8.0	41	22	2	18
600.0	1.0	8.0	8.0	41	22	2	18
900.0	4.6	8.0	6.0	41	22	2	19
1920.0	8.6	8.0	16.0	41	22	2	20
1800.0	18.3	76.0	8.0	41	22	2	22
1320.0	3.6	8.0	33.0	41	23	2	13
840.0	2.0	28.0	8.0	41	23	2	14
2340.0	17.6	8.0	76.0	41	23	2	15
3060.0	17.3	76.0	32.0	41	23	2	17
960.0	2.8	28.0	7.0	41	23	2	18
840.0	1.9	8.0	24.0	41	23	2	18
1320.0	6.8	8.0	60.0	41	23	2	19
