Trip Seconds	Trip Miles	Pickup Community Area	Dropoff Community Area	Company	Trip Start Day	Trip Start Month	Trip Start Hour
734.0	2.1	8.0	8.0	23	1	1	0
295.0	1.0	8.0	24.0	23	1	1	0
153.0	0.5	32.0	28.0	23	1	1	0
199.0	0.6	8.0	8.0	23	1	1	0
179.0	0.6	8.0	8.0	23	1	1	0
1017.0	3.3	8.0	24.0	23	1	1	0
220.0	0.5	28.0	8.0	23	1	1	0
1164.0	1.5	8.0	28.0	23	1	1	0
463.0	0.9	8.0	8.0	23	1	1	1
783.0	2.5	8.0	24.0	23	1	1	1
882.0	8.1	8.0	16.0	23	1	1	1
661.0	2.5	24.0	8.0	23	1	1	1
535.0	1.4	8.0	32.0	23	1	1	1
1373.0	5.3	8.0	5.0	23	1	1	1
800.0	2.4	32.0	28.0	23	1	1	1
204.0	0.7	1.0	2.0	23	1	1	1
429.0	1.3	8.0	8.0	23	1	1	1
1005.0	7.6	32.0	39.0	23	1	1	1
309.0	1.3	1.0	1.0	23	1	1	1
404.0	1.5	1.0	2.0	23	1	1	1
317.0	0.7	8.0	8.0	23	1	1	1
577.0	1.1	8.0	32.0	23	1	1	2
497.0	1.1	24.0	8.0	23	1	1	2
425.0	1.1	8.0	8.0	23	1	1	2
328.0	1.2	1.0	77.0	23	1	1	2
499.0	1.3	8.0	28.0	23	1	1	2
846.0	6.0	8.0	3.0	23	1	1	2
427.0	1.1	32.0	32.0	23	1	1	2
776.0	4.4	32.0	24.0	23	1	1	2
1309.0	7.6	8.0	4.0	23	1	1	2
541.0	1.3	32.0	33.0	23	1	1	2
814.0	3.1	8.0	24.0	23	1	1	2
502.0	1.4	33.0	32.0	23	1	1	2
509.0	1.7	6.0	7.0	23	1	1	2
288.0	0.6	8.0	8.0	23	1	1	3
543.0	4.3	8.0	3.0	23	1	1	3
498.0	1.1	8.0	8.0	23	1	1	3
1763.0	8.4	6.0	6.0	23	1	1	3
172.0	0.6	8.0	8.0	23	1	1	3
928.0	3.6	8.0	31.0	23	1	1	3
211.0	0.5	8.0	8.0	23	1	1	3
164.0	0.5	8.0	8.0	23	1	1	3
655.0	1.9	22.0	24.0	23	1	1	3
631.0	2.6	6.0	22.0	23	1	1	3
329.0	1.3	7.0	7.0	23	1	1	3
201.0	0.6	8.0	8.0	23	1	1	3
428.0	1.6	8.0	8.0	23	1	1	4
220.0	0.7	8.0	28.0	23	1	1	4
1249.0	9.9	8.0	2.0	23	1	1	4
1571.0	14.1	7.0	56.0	23	1	1	4
403.0	1.0	28.0	8.0	23	1	1	4
497.0	3.6	8.0	8.0	23	1	1	4
1439.0	17.7	8.0	76.0	23	1	1	4
1331.0	18.3	32.0	76.0	23	1	1	5
686.0	4.5	6.0	8.0	23	1	1	6
372.0	1.8	8.0	28.0	23	1	1	6
358.0	1.2	8.0	8.0	23	1	1	7
498.0	1.8	32.0	8.0	23	1	1	7
1100.0	1.7	7.0	7.0	23	1	1	7
316.0	1.7	7.0	7.0	23	1	1	8
524.0	4.4	3.0	7.0	23	1	1	9
334.0	1.7	6.0	3.0	23	1	1	9
350.0	0.8	8.0	8.0	23	1	1	10
1464.0	17.6	8.0	76.0	23	1	1	10
380.0	1.0	8.0	32.0	23	1	1	10
385.0	1.4	3.0	77.0	23	1	1	11
476.0	4.9	76.0	76.0	23	1	1	11
1240.0	17.4	8.0	76.0	23	1	1	11
558.0	3.6	7.0	8.0	23	1	1	12
634.0	2.5	28.0	33.0	23	1	1	13
1112.0	16.5	76.0	28.0	23	1	1	14
534.0	1.6	28.0	8.0	23	1	1	15
263.0	0.7	8.0	32.0	23	1	1	15
290.0	0.9	32.0	8.0	23	1	1	15
1467.0	14.5	76.0	7.0	23	1	1	15
1481.0	17.0	8.0	76.0	23	1	1	16
444.0	0.9	8.0	8.0	23	1	1	17
626.0	2.2	8.0	7.0	23	1	1	17
863.0	1.9	32.0	8.0	23	1	1	17
867.0	4.4	32.0	60.0	23	1	1	18
327.0	1.0	8.0	28.0	23	1	1	18
1000.0	6.2	8.0	31.0	23	1	1	18
775.0	2.4	8.0	28.0	23	1	1	18
790.0	2.6	28.0	33.0	23	1	1	18
436.0	2.6	8.0	24.0	23	1	1	19
197.0	2.5	77.0	1.0	23	1	1	20
265.0	0.7	8.0	8.0	23	1	1	20
194.0	0.5	8.0	8.0	23	1	1	20
732.0	2.7	8.0	28.0	23	1	1	20
1171.0	15.9	8.0	8.0	23	1	1	21
235.0	0.8	32.0	32.0	23	1	1	21
245.0	1.0	8.0	8.0	23	1	1	21
232.0	0.8	8.0	8.0	23	1	1	22
335.0	1.0	8.0	8.0	23	1	1	22
416.0	1.3	8.0	32.0	23	1	1	22
291.0	0.8	8.0	32.0	23	1	1	22
340.0	1.3	32.0	8.0	23	1	1	22
290.0	1.1	32.0	8.0	23	1	1	22
293.0	0.8	8.0	8.0	23	1	1	22
240.0	1.0	8.0	32.0	23	1	1	23
1297.0	16.6	76.0	8.0	23	1	1	23
404.0	1.5	8.0	28.0	23	1	1	23
265.0	0.6	8.0	8.0	23	1	1	23
190.0	0.5	8.0	8.0	23	2	1	1
193.0	0.5	8.0	8.0	23	2	1	1
1031.0	4.8	8.0	24.0	23	2	1	1
445.0	1.3	28.0	32.0	23	2	1	6
333.0	0.7	28.0	32.0	23	2	1	7
217.0	0.5	28.0	32.0	23	2	1	7
459.0	1.0	2.0	77.0	23	2	1	7
224.0	0.6	28.0	32.0	23	2	1	7
312.0	0.7	28.0	32.0	23	2	1	8
715.0	2.1	28.0	28.0	23	2	1	8
726.0	3.0	3.0	5.0	23	2	1	9
256.0	1.0	32.0	8.0	23	2	1	10
334.0	0.7	8.0	8.0	23	2	1	10
351.0	0.8	8.0	32.0	23	2	1	11
484.0	1.0	28.0	32.0	23	2	1	12
366.0	1.6	32.0	33.0	23	2	1	12
483.0	1.8	32.0	8.0	23	2	1	13
394.0	1.1	8.0	8.0	23	2	1	13
325.0	0.7	8.0	32.0	23	2	1	14
1066.0	8.5	3.0	32.0	23	2	1	14
1292.0	10.7	56.0	28.0	23	2	1	15
359.0	0.8	32.0	8.0	23	2	1	15
307.0	1.1	32.0	8.0	23	2	1	16
265.0	0.7	8.0	8.0	23	2	1	17
989.0	3.4	8.0	6.0	23	2	1	17
365.0	0.7	8.0	32.0	23	2	1	17
329.0	0.6	28.0	32.0	23	2	1	17
2804.0	21.2	76.0	33.0	23	2	1	17
459.0	1.7	32.0	33.0	23	2	1	17
282.0	1.0	32.0	32.0	23	2	1	18
272.0	1.6	32.0	8.0	23	2	1	18
497.0	3.7	8.0	6.0	23	2	1	19
407.0	1.2	8.0	28.0	23	2	1	19
214.0	0.7	32.0	8.0	23	2	1	19
11004.0	16.2	8.0	76.0	23	2	1	19
211.0	1.1	32.0	8.0	23	2	1	21
1299.0	17.1	76.0	8.0	23	2	1	21
196.0	0.6	28.0	24.0	23	2	1	22
675.0	4.8	32.0	22.0	23	2	1	22
1231.0	13.3	76.0	7.0	23	2	1	22
1050.0	7.9	28.0	3.0	23	2	1	22
444.0	2.8	32.0	24.0	23	2	1	23
290.0	0.9	32.0	8.0	23	2	1	23
438.0	2.5	8.0	24.0	23	3	1	0
1247.0	15.4	76.0	7.0	23	3	1	0
202.0	1.0	8.0	24.0	23	3	1	0
582.0	1.3	8.0	32.0	23	3	1	6
801.0	5.5	6.0	32.0	23	3	1	8
484.0	0.8	32.0	8.0	23	3	1	8
551.0	1.5	8.0	32.0	23	3	1	9
1019.0	2.8	8.0	32.0	23	3	1	9
1261.0	11.5	56.0	32.0	23	3	1	11
747.0	4.1	32.0	7.0	23	3	1	12
232.0	0.5	3.0	3.0	23	3	1	14
3515.0	17.2	76.0	32.0	23	3	1	15
878.0	2.2	14.0	21.0	23	3	1	15
3017.0	18.4	76.0	28.0	23	3	1	17
1441.0	3.9	28.0	7.0	23	3	1	17
622.0	2.5	2.0	77.0	23	3	1	17
593.0	5.8	3.0	8.0	23	3	1	17
473.0	1.6	32.0	28.0	23	3	1	18
766.0	1.4	32.0	28.0	23	3	1	18
358.0	0.5	8.0	8.0	23	3	1	18
612.0	1.2	32.0	8.0	23	3	1	18
638.0	1.6	28.0	8.0	23	3	1	18
664.0	2.3	32.0	8.0	23	3	1	18
14783.0	26.1	8.0	16.0	23	3	1	19
347.0	1.2	32.0	28.0	23	3	1	19
1180.0	9.5	32.0	4.0	23	3	1	19
389.0	1.2	28.0	8.0	23	3	1	20
281.0	1.0	8.0	24.0	23	3	1	20
394.0	1.4	8.0	28.0	23	3	1	20
501.0	3.0	32.0	24.0	23	3	1	20
317.0	0.9	8.0	8.0	23	3	1	20
308.0	0.7	32.0	8.0	23	3	1	20
336.0	1.6	8.0	28.0	23	3	1	21
379.0	1.4	32.0	28.0	23	3	1	21
228.0	1.2	8.0	28.0	23	3	1	21
600.0	1.8	8.0	8.0	23	3	1	21
918.0	6.2	6.0	28.0	23	3	1	21
702.0	5.2	8.0	5.0	23	3	1	22
435.0	1.0	32.0	8.0	23	3	1	22
1226.0	7.8	32.0	3.0	23	3	1	22
907.0	5.8	32.0	22.0	23	3	1	22
319.0	1.1	8.0	28.0	23	3	1	22
366.0	1.8	7.0	6.0	23	3	1	23
223.0	0.9	8.0	32.0	23	4	1	0
246.0	0.7	8.0	8.0	23	4	1	0
354.0	1.1	8.0	28.0	23	4	1	7
525.0	1.9	8.0	32.0	23	4	1	7
261.0	0.8	8.0	32.0	23	4	1	7
117.0	0.5	32.0	28.0	23	4	1	8
408.0	1.0	32.0	32.0	23	4	1	8
549.0	6.2	77.0	8.0	23	4	1	8
391.0	1.1	8.0	32.0	23	4	1	8
257.0	0.8	32.0	28.0	23	4	1	9
365.0	1.0	28.0	32.0	23	4	1	9
465.0	1.0	28.0	8.0	23	4	1	9
270.0	1.0	28.0	28.0	23	4	1	10
1385.0	12.5	56.0	8.0	23	4	1	12
233.0	0.5	8.0	32.0	23	4	1	13
1126.0	3.2	77.0	2.0	23	4	1	14
371.0	0.6	32.0	32.0	23	4	1	16
959.0	1.5	32.0	28.0	23	4	1	17
514.0	1.0	28.0	8.0	23	4	1	17
213.0	0.5	8.0	8.0	23	4	1	17
506.0	1.2	8.0	8.0	23	4	1	17
525.0	1.1	32.0	8.0	23	4	1	18
339.0	0.9	3.0	3.0	23	4	1	18
1267.0	4.4	8.0	6.0	23	4	1	18
229.0	0.7	32.0	8.0	23	4	1	18
991.0	4.0	6.0	8.0	23	4	1	18
612.0	1.0	32.0	8.0	23	4	1	19
13419.0	17.8	8.0	76.0	23	4	1	19
893.0	3.2	32.0	7.0	23	4	1	19
1543.0	17.5	76.0	8.0	23	4	1	19
711.0	5.0	6.0	8.0	23	4	1	19
379.0	1.2	32.0	32.0	23	4	1	20
414.0	0.9	8.0	8.0	23	4	1	20
185.0	0.5	8.0	8.0	23	4	1	20
228.0	0.5	8.0	8.0	23	4	1	20
351.0	1.0	8.0	8.0	23	4	1	20
752.0	4.3	8.0	22.0	23	4	1	20
1232.0	4.4	8.0	7.0	23	4	1	20
1020.0	6.5	8.0	3.0	23	4	1	21
773.0	4.8	6.0	8.0	23	4	1	21
638.0	1.9	28.0	8.0	23	4	1	21
1851.0	5.3	28.0	6.0	23	4	1	21
744.0	4.1	32.0	6.0	23	4	1	22
475.0	1.6	32.0	8.0	23	4	1	22
547.0	2.4	8.0	7.0	23	4	1	23
244.0	0.5	8.0	8.0	23	5	1	0
1347.0	9.2	6.0	28.0	23	5	1	0
608.0	2.6	8.0	7.0	23	5	1	0
254.0	1.1	8.0	8.0	23	5	1	0
657.0	2.9	8.0	7.0	23	5	1	0
751.0	2.1	8.0	8.0	23	5	1	0
1146.0	2.9	8.0	6.0	23	5	1	1
408.0	1.3	8.0	8.0	23	5	1	1
202.0	0.6	8.0	8.0	23	5	1	1
229.0	0.5	6.0	6.0	23	5	1	2
354.0	0.9	8.0	8.0	23	5	1	2
839.0	5.0	8.0	6.0	23	5	1	2
179.0	0.6	6.0	6.0	23	5	1	2
407.0	2.0	7.0	5.0	23	5	1	2
469.0	3.9	8.0	6.0	23	5	1	2
375.0	1.8	7.0	6.0	23	5	1	2
756.0	4.4	8.0	22.0	23	5	1	2
797.0	4.2	6.0	14.0	23	5	1	2
538.0	2.3	7.0	6.0	23	5	1	3
235.0	0.7	8.0	8.0	23	5	1	3
534.0	0.9	8.0	8.0	23	5	1	3
514.0	3.2	8.0	28.0	23	5	1	3
207.0	1.0	6.0	3.0	23	5	1	3
256.0	1.1	8.0	24.0	23	5	1	3
418.0	2.2	8.0	33.0	23	5	1	4
721.0	4.6	7.0	8.0	23	5	1	4
168.0	0.6	8.0	8.0	23	5	1	4
398.0	3.9	8.0	6.0	23	5	1	4
1390.0	18.7	32.0	76.0	23	5	1	5
1593.0	18.5	32.0	74.0	23	5	1	8
199.0	0.7	32.0	8.0	23	5	1	9
384.0	1.1	7.0	8.0	23	5	1	10
