Trip Seconds	Trip Miles	Pickup Community Area	Dropoff Community Area	Company	Trip Start Day	Trip Start Month	Trip Start Hour
1459.0	10.6	1.0	32.0	35	1	1	1
1156.0	7.0	32.0	6.0	35	1	1	2
547.0	1.9	1.0	2.0	35	1	1	2
324.0	1.2	1.0	2.0	35	1	1	3
1261.0	15.2	76.0	24.0	35	1	1	19
392.0	0.8	32.0	8.0	35	2	1	14
439.0	1.1	32.0	32.0	35	2	1	15
515.0	1.5	8.0	8.0	35	2	1	16
266.0	0.6	32.0	32.0	35	2	1	17
333.0	1.1	32.0	32.0	35	2	1	17
664.0	1.6	32.0	28.0	35	2	1	17
878.0	1.4	32.0	8.0	35	2	1	17
406.0	1.2	8.0	28.0	35	2	1	18
533.0	1.9	32.0	33.0	35	2	1	18
453.0	1.0	8.0	32.0	35	2	1	19
415.0	1.3	32.0	28.0	35	2	1	19
371.0	1.2	32.0	32.0	35	2	1	20
2204.0	14.4	76.0	77.0	35	2	1	21
334.0	0.9	32.0	32.0	35	3	1	14
464.0	1.0	32.0	8.0	35	3	1	14
411.0	1.2	8.0	32.0	35	3	1	14
395.0	0.8	8.0	8.0	35	3	1	15
246.0	1.0	14.0	16.0	35	3	1	15
486.0	1.2	32.0	8.0	35	3	1	15
213.0	0.9	8.0	8.0	35	3	1	15
490.0	1.3	32.0	8.0	35	3	1	16
508.0	1.3	8.0	8.0	35	3	1	16
640.0	0.7	32.0	32.0	35	3	1	17
1242.0	8.2	32.0	77.0	35	3	1	18
3593.0	16.0	76.0	7.0	35	3	1	18
546.0	0.7	8.0	8.0	35	3	1	18
312.0	0.9	32.0	32.0	35	3	1	19
559.0	1.5	32.0	8.0	35	3	1	19
428.0	1.1	8.0	8.0	35	3	1	20
410.0	0.8	32.0	8.0	35	3	1	20
550.0	1.8	32.0	28.0	35	3	1	21
697.0	1.8	8.0	32.0	35	3	1	21
1851.0	15.1	76.0	6.0	35	4	1	1
749.0	2.3	8.0	32.0	35	4	1	12
486.0	3.7	8.0	6.0	35	4	1	13
866.0	1.4	8.0	32.0	35	4	1	13
346.0	0.9	32.0	28.0	35	4	1	14
400.0	1.1	32.0	28.0	35	4	1	14
246.0	0.7	32.0	8.0	35	4	1	15
793.0	1.3	32.0	8.0	35	4	1	15
533.0	4.4	32.0	7.0	35	4	1	16
660.0	3.2	32.0	35.0	35	4	1	17
395.0	0.5	32.0	32.0	35	4	1	18
802.0	2.1	32.0	28.0	35	4	1	18
645.0	1.7	32.0	8.0	35	4	1	19
2657.0	16.8	76.0	8.0	35	4	1	19
167.0	0.8	8.0	8.0	35	4	1	20
389.0	0.8	32.0	28.0	35	4	1	20
639.0	1.9	8.0	32.0	35	4	1	21
242.0	0.6	6.0	6.0	35	7	1	12
590.0	2.0	32.0	8.0	35	7	1	14
302.0	0.8	32.0	8.0	35	7	1	14
526.0	1.3	32.0	28.0	35	7	1	14
387.0	0.7	32.0	32.0	35	7	1	14
231.0	0.5	8.0	8.0	35	7	1	15
330.0	1.0	8.0	8.0	35	7	1	15
317.0	0.5	32.0	32.0	35	7	1	16
269.0	1.0	32.0	8.0	35	7	1	16
546.0	1.8	32.0	8.0	35	7	1	17
3061.0	16.0	76.0	7.0	35	7	1	18
429.0	0.9	32.0	28.0	35	7	1	18
434.0	0.6	32.0	28.0	35	7	1	19
564.0	1.5	32.0	8.0	35	7	1	19
460.0	1.4	32.0	8.0	35	7	1	19
1486.0	13.5	32.0	72.0	35	7	1	20
1255.0	12.1	76.0	5.0	35	7	1	22
425.0	1.3	77.0	77.0	35	8	1	11
215.0	0.6	3.0	3.0	35	8	1	13
708.0	1.4	32.0	8.0	35	8	1	14
256.0	0.6	8.0	8.0	35	8	1	15
328.0	0.9	32.0	8.0	35	8	1	15
2466.0	16.8	76.0	28.0	35	8	1	16
236.0	0.5	8.0	8.0	35	8	1	17
391.0	0.9	32.0	28.0	35	8	1	17
586.0	0.9	32.0	28.0	35	8	1	17
657.0	1.0	28.0	32.0	35	8	1	17
306.0	0.7	32.0	32.0	35	8	1	18
359.0	0.7	8.0	8.0	35	8	1	18
454.0	0.9	32.0	32.0	35	8	1	18
677.0	1.5	32.0	8.0	35	8	1	18
682.0	1.5	32.0	32.0	35	8	1	19
480.0	1.2	32.0	32.0	35	8	1	19
308.0	0.7	8.0	8.0	35	8	1	19
470.0	1.5	8.0	24.0	35	8	1	20
427.0	1.1	32.0	32.0	35	8	1	20
389.0	1.1	28.0	32.0	35	8	1	20
1379.0	10.1	76.0	15.0	35	8	1	20
519.0	1.6	32.0	8.0	35	8	1	20
1284.0	8.4	32.0	77.0	35	8	1	21
568.0	1.4	8.0	28.0	35	8	1	21
931.0	5.6	32.0	7.0	35	8	1	21
487.0	1.9	24.0	28.0	35	8	1	22
934.0	5.1	8.0	24.0	35	8	1	23
391.0	2.5	8.0	24.0	35	9	1	0
411.0	1.2	8.0	32.0	35	9	1	13
