Trip Seconds	Trip Miles	Pickup Community Area	Dropoff Community Area	Company	Trip Start Day	Trip Start Month	Trip Start Hour
1740.0	17.9	76.0	8.0	45	2	1	13
2040.0	17.3	76.0	8.0	45	3	1	13
420.0	1.1	8.0	8.0	45	3	1	14
360.0	1.3	8.0	32.0	45	3	1	15
1260.0	16.6	76.0	8.0	45	7	1	12
2880.0	18.0	76.0	8.0	45	7	1	17
540.0	1.6	8.0	32.0	45	8	1	8
2040.0	17.6	76.0	32.0	45	8	1	11
480.0	0.9	8.0	28.0	45	8	1	12
420.0	0.9	32.0	8.0	45	8	1	13
540.0	4.2	6.0	8.0	45	8	1	16
480.0	1.3	8.0	32.0	45	8	1	17
180.0	0.6	8.0	32.0	45	8	1	17
1320.0	17.3	76.0	28.0	45	9	1	11
1740.0	17.5	76.0	8.0	45	9	1	15
360.0	1.1	8.0	32.0	45	10	1	8
600.0	1.4	8.0	32.0	45	10	1	8
540.0	1.4	28.0	8.0	45	10	1	9
420.0	0.8	28.0	32.0	45	10	1	9
360.0	0.8	8.0	32.0	45	10	1	10
600.0	1.1	8.0	32.0	45	10	1	10
420.0	1.2	8.0	32.0	45	10	1	16
300.0	1.2	32.0	8.0	45	10	1	17
1560.0	15.6	76.0	7.0	45	11	1	13
1440.0	13.2	8.0	56.0	45	13	1	9
1440.0	12.9	56.0	8.0	45	13	1	13
180.0	0.5	8.0	32.0	45	13	1	14
1920.0	18.2	76.0	32.0	45	14	1	13
1980.0	16.8	76.0	28.0	45	15	1	10
180.0	0.8	8.0	8.0	45	16	1	8
300.0	0.8	32.0	32.0	45	16	1	8
1680.0	17.6	76.0	8.0	45	16	1	11
240.0	0.6	32.0	28.0	45	16	1	15
240.0	0.7	32.0	28.0	45	16	1	16
360.0	1.0	8.0	28.0	45	17	1	7
600.0	1.0	28.0	8.0	45	17	1	8
420.0	1.0	8.0	8.0	45	17	1	15
300.0	0.6	8.0	8.0	45	17	1	15
2280.0	17.4	8.0	76.0	45	17	1	16
900.0	2.8	8.0	33.0	45	20	1	10
600.0	1.8	32.0	8.0	45	20	1	10
1500.0	16.6	76.0	8.0	45	20	1	15
360.0	1.5	8.0	32.0	45	22	1	8
3660.0	19.9	76.0	32.0	45	22	1	18
300.0	1.0	32.0	28.0	45	22	1	19
300.0	0.9	8.0	32.0	45	23	1	7
720.0	1.4	32.0	32.0	45	23	1	8
300.0	1.1	32.0	32.0	45	23	1	8
2520.0	17.4	32.0	76.0	45	23	1	9
1860.0	14.9	76.0	6.0	45	23	1	12
1620.0	17.5	76.0	8.0	45	23	1	15
1860.0	17.4	76.0	8.0	45	24	1	13
1440.0	17.9	8.0	76.0	45	27	1	10
2160.0	14.6	76.0	7.0	45	27	1	13
420.0	1.1	8.0	8.0	45	28	1	8
1800.0	10.0	28.0	1.0	45	28	1	8
1260.0	15.9	76.0	8.0	45	29	1	11
2100.0	17.7	76.0	8.0	45	29	1	15
180.0	0.5	32.0	32.0	45	29	1	16
2460.0	17.6	76.0	32.0	45	4	2	10
660.0	4.9	76.0	76.0	45	4	2	13
1620.0	17.3	76.0	8.0	45	5	2	12
1620.0	17.7	76.0	32.0	45	5	2	20
2760.0	17.8	76.0	8.0	45	6	2	10
660.0	4.8	76.0	10.0	45	6	2	15
2340.0	17.8	76.0	8.0	45	6	2	16
240.0	0.7	32.0	32.0	45	7	2	8
1680.0	11.0	32.0	56.0	45	7	2	9
1980.0	14.8	56.0	8.0	45	7	2	15
360.0	1.2	8.0	8.0	45	7	2	16
480.0	1.3	8.0	8.0	45	8	2	8
120.0	0.5	8.0	32.0	45	8	2	8
300.0	1.0	32.0	8.0	45	8	2	8
600.0	1.8	8.0	32.0	45	8	2	8
420.0	2.0	28.0	28.0	45	8	2	9
540.0	1.0	28.0	28.0	45	8	2	9
480.0	0.6	28.0	32.0	45	8	2	9
780.0	1.8	32.0	8.0	45	8	2	9
480.0	1.3	8.0	32.0	45	8	2	10
480.0	1.2	32.0	28.0	45	8	2	10
480.0	1.6	8.0	8.0	45	11	2	8
240.0	0.7	32.0	8.0	45	11	2	9
420.0	0.8	32.0	28.0	45	11	2	9
420.0	0.6	28.0	32.0	45	11	2	9
360.0	0.7	28.0	32.0	45	11	2	9
2160.0	17.9	76.0	32.0	45	11	2	13
3300.0	17.3	76.0	8.0	45	11	2	18
240.0	0.7	8.0	8.0	45	12	2	7
540.0	0.7	8.0	32.0	45	12	2	8
720.0	1.7	8.0	28.0	45	13	2	8
240.0	0.6	28.0	32.0	45	13	2	8
2880.0	17.7	32.0	76.0	45	13	2	9
2340.0	14.6	76.0	6.0	45	13	2	14
720.0	3.4	8.0	33.0	45	18	2	7
480.0	2.1	33.0	32.0	45	18	2	8
1740.0	16.9	76.0	8.0	45	18	2	11
2100.0	13.7	76.0	6.0	45	18	2	15
2400.0	23.5	76.0	30.0	45	19	2	10
1740.0	13.4	56.0	7.0	45	19	2	14
2760.0	17.1	76.0	8.0	45	19	2	17
660.0	3.1	8.0	33.0	45	21	2	7
2580.0	17.8	76.0	8.0	45	21	2	11
2280.0	11.8	76.0	4.0	45	21	2	15
360.0	1.1	8.0	32.0	45	21	2	16
1800.0	14.0	76.0	6.0	45	22	2	12
2580.0	16.6	76.0	28.0	45	22	2	15
240.0	0.7	28.0	32.0	45	22	2	16
1320.0	3.2	8.0	24.0	45	23	2	15
2280.0	17.6	8.0	76.0	45	23	2	16
2640.0	17.8	76.0	8.0	45	25	2	10
1860.0	17.1	76.0	28.0	45	25	2	13
660.0	4.5	76.0	76.0	45	25	2	16
2460.0	17.4	76.0	8.0	45	25	2	17
2340.0	13.3	76.0	77.0	45	26	2	10
2280.0	17.9	76.0	8.0	45	26	2	15
540.0	1.8	32.0	8.0	45	26	2	16
420.0	1.2	32.0	28.0	45	26	2	16
2400.0	17.6	76.0	8.0	45	27	2	10
2580.0	17.9	76.0	32.0	45	27	2	14
300.0	0.8	32.0	8.0	45	27	2	15
600.0	1.8	32.0	8.0	45	27	2	16
300.0	0.8	8.0	8.0	45	27	2	16
480.0	1.3	8.0	32.0	45	28	2	8
1020.0	2.5	32.0	8.0	45	28	2	8
300.0	0.5	8.0	32.0	45	28	2	9
840.0	1.5	28.0	8.0	45	28	2	9
300.0	0.8	32.0	32.0	45	28	2	9
1080.0	2.3	8.0	32.0	45	28	2	9
420.0	0.8	32.0	28.0	45	28	2	10
1620.0	17.9	32.0	76.0	45	28	2	10
1080.0	7.5	76.0	9.0	45	28	2	14
2340.0	20.7	76.0	33.0	45	28	2	15
1320.0	17.1	8.0	76.0	45	1	3	11
2340.0	19.2	76.0	32.0	45	1	3	13
660.0	3.8	32.0	28.0	45	4	3	8
1740.0	17.0	76.0	28.0	45	4	3	11
1920.0	15.3	76.0	7.0	45	4	3	14
3240.0	17.2	8.0	76.0	45	5	3	7
1980.0	17.0	76.0	8.0	45	5	3	14
720.0	1.7	8.0	28.0	45	5	3	14
480.0	1.5	8.0	8.0	45	5	3	16
540.0	1.3	8.0	32.0	45	5	3	16
300.0	0.8	32.0	32.0	45	5	3	16
240.0	0.6	8.0	32.0	45	6	3	8
180.0	0.7	8.0	8.0	45	6	3	8
540.0	1.6	8.0	32.0	45	6	3	8
2880.0	17.4	32.0	76.0	45	6	3	8
300.0	0.5	32.0	32.0	45	8	3	9
2460.0	17.1	76.0	8.0	45	11	3	10
1740.0	17.3	76.0	8.0	45	11	3	13
300.0	0.7	8.0	32.0	45	11	3	14
660.0	2.6	28.0	33.0	45	12	3	9
720.0	2.3	8.0	33.0	45	12	3	11
2880.0	14.9	76.0	6.0	45	12	3	16
360.0	0.7	8.0	28.0	45	12	3	17
1080.0	3.7	32.0	7.0	45	12	3	17
120.0	0.5	32.0	32.0	45	13	3	10
420.0	1.0	8.0	32.0	45	13	3	10
600.0	1.4	28.0	32.0	45	14	3	9
1140.0	8.2	8.0	41.0	45	14	3	10
420.0	1.8	33.0	32.0	45	14	3	11
1020.0	2.8	8.0	28.0	45	14	3	11
360.0	0.5	8.0	8.0	45	14	3	13
1740.0	11.0	32.0	56.0	45	14	3	13
1740.0	12.9	56.0	41.0	45	14	3	15
300.0	0.9	32.0	8.0	45	14	3	16
240.0	0.8	32.0	32.0	45	14	3	17
660.0	1.5	32.0	28.0	45	14	3	17
1260.0	2.9	32.0	8.0	45	14	3	17
420.0	0.8	32.0	32.0	45	15	3	10
1440.0	3.6	8.0	28.0	45	15	3	11
1860.0	12.7	76.0	4.0	45	15	3	13
720.0	4.7	76.0	17.0	45	18	3	14
2640.0	14.6	76.0	7.0	45	18	3	17
2040.0	14.5	76.0	3.0	45	11	4	11
540.0	1.8	8.0	28.0	45	11	4	13
3960.0	17.1	8.0	76.0	45	15	4	7
2040.0	17.6	76.0	32.0	45	15	4	13
420.0	1.7	32.0	8.0	45	15	4	14
300.0	0.9	8.0	28.0	45	15	4	14
660.0	1.5	32.0	8.0	45	15	4	14
480.0	1.6	8.0	28.0	45	15	4	15
600.0	1.4	32.0	8.0	45	15	4	15
360.0	1.0	32.0	28.0	45	15	4	16
3180.0	17.3	32.0	76.0	45	15	4	16
540.0	1.4	8.0	32.0	45	16	4	8
300.0	0.8	32.0	32.0	45	16	4	8
600.0	1.2	8.0	32.0	45	16	4	8
480.0	1.0	8.0	32.0	45	16	4	9
1740.0	13.1	8.0	56.0	45	16	4	10
840.0	3.3	32.0	24.0	45	16	4	16
1740.0	17.0	76.0	8.0	45	17	4	13
600.0	1.5	8.0	28.0	45	17	4	14
780.0	1.8	32.0	8.0	45	17	4	14
360.0	0.6	8.0	32.0	45	18	4	8
480.0	1.1	32.0	28.0	45	18	4	16
540.0	1.3	32.0	8.0	45	18	4	16
2580.0	17.8	76.0	32.0	45	22	4	10
2460.0	16.2	76.0	24.0	45	24	4	15
660.0	1.7	8.0	32.0	45	25	4	8
360.0	0.7	32.0	32.0	45	25	4	8
480.0	1.2	32.0	8.0	45	25	4	8
2880.0	16.8	8.0	76.0	45	25	4	9
1980.0	18.3	76.0	8.0	45	25	4	13
720.0	2.4	8.0	33.0	45	25	4	13
2760.0	18.4	32.0	76.0	45	25	4	14
780.0	4.0	8.0	24.0	45	26	4	8
720.0	1.6	8.0	32.0	45	26	4	9
1620.0	17.4	8.0	76.0	45	26	4	10
660.0	1.7	28.0	8.0	45	29	4	8
720.0	1.6	8.0	28.0	45	29	4	9
240.0	0.5	28.0	32.0	45	29	4	9
780.0	2.0	28.0	8.0	45	29	4	9
