Trip Seconds	Trip Miles	Pickup Community Area	Dropoff Community Area	Company	Trip Start Day	Trip Start Month	Trip Start Hour
2100.0	18.8	76.0	8.0	50	3	1	9
1320.0	12.3	8.0	32.0	50	3	1	10
420.0	1.7	32.0	32.0	50	3	1	10
660.0	2.5	32.0	33.0	50	3	1	11
780.0	2.9	33.0	28.0	50	3	1	11
2220.0	17.2	8.0	70.0	50	3	1	12
180.0	0.8	32.0	32.0	50	3	1	13
360.0	1.3	32.0	32.0	50	3	1	13
300.0	0.7	8.0	8.0	50	4	1	10
480.0	1.6	8.0	32.0	50	4	1	11
300.0	0.9	8.0	32.0	50	4	1	12
600.0	1.4	32.0	8.0	50	4	1	12
1380.0	3.8	8.0	32.0	50	4	1	14
300.0	1.2	8.0	32.0	50	6	1	9
1260.0	19.3	8.0	76.0	50	6	1	11
2220.0	27.3	76.0	41.0	50	6	1	14
660.0	5.4	32.0	7.0	50	7	1	6
480.0	2.6	7.0	8.0	50	7	1	6
1740.0	20.5	8.0	76.0	50	7	1	6
3300.0	19.2	76.0	32.0	50	7	1	10
480.0	0.9	32.0	32.0	50	7	1	11
420.0	1.3	32.0	32.0	50	7	1	11
240.0	0.5	32.0	32.0	50	7	1	11
600.0	1.5	8.0	32.0	50	7	1	12
300.0	1.4	8.0	32.0	50	8	1	7
180.0	1.0	8.0	8.0	50	8	1	7
60.0	0.5	8.0	8.0	50	8	1	8
900.0	2.6	8.0	28.0	50	8	1	8
1740.0	16.3	76.0	6.0	50	8	1	14
240.0	1.2	8.0	8.0	50	9	1	7
420.0	1.7	32.0	32.0	50	9	1	7
600.0	2.2	32.0	8.0	50	9	1	8
240.0	1.0	8.0	32.0	50	9	1	8
540.0	1.8	8.0	32.0	50	9	1	8
360.0	1.6	8.0	8.0	50	9	1	8
480.0	1.6	8.0	32.0	50	9	1	9
660.0	2.0	8.0	32.0	50	9	1	9
420.0	0.9	8.0	8.0	50	9	1	9
660.0	1.7	8.0	32.0	50	9	1	9
180.0	0.5	8.0	8.0	50	9	1	10
1740.0	19.5	76.0	8.0	50	9	1	15
1680.0	20.0	8.0	76.0	50	10	1	7
1380.0	18.4	76.0	28.0	50	10	1	10
600.0	3.4	32.0	24.0	50	10	1	12
1260.0	14.9	8.0	56.0	50	13	1	9
360.0	1.8	8.0	8.0	50	13	1	11
1560.0	14.9	8.0	56.0	50	13	1	13
1560.0	14.4	56.0	8.0	50	13	1	15
1140.0	16.4	8.0	56.0	50	14	1	5
420.0	2.2	8.0	28.0	50	14	1	6
1740.0	14.8	8.0	56.0	50	14	1	7
2640.0	13.5	56.0	8.0	50	14	1	9
420.0	4.5	7.0	32.0	50	14	1	10
360.0	1.3	8.0	8.0	50	14	1	11
300.0	1.0	8.0	8.0	50	14	1	11
240.0	0.9	8.0	8.0	50	14	1	12
1380.0	19.6	8.0	76.0	50	14	1	12
1620.0	21.9	8.0	76.0	50	15	1	6
3960.0	20.0	76.0	32.0	50	15	1	9
420.0	1.2	32.0	8.0	50	15	1	10
780.0	2.3	8.0	28.0	50	15	1	11
1860.0	15.1	8.0	56.0	50	15	1	11
1560.0	13.5	56.0	8.0	50	15	1	15
1440.0	15.1	8.0	56.0	50	16	1	6
2220.0	22.0	32.0	76.0	50	16	1	7
1920.0	19.2	76.0	32.0	50	16	1	10
120.0	0.7	32.0	32.0	50	16	1	11
360.0	4.7	8.0	3.0	50	17	1	5
300.0	1.3	8.0	28.0	50	17	1	6
180.0	1.0	8.0	32.0	50	17	1	6
600.0	2.5	8.0	8.0	50	17	1	6
720.0	1.8	8.0	28.0	50	17	1	8
1020.0	1.9	8.0	32.0	50	17	1	8
840.0	2.8	8.0	24.0	50	17	1	9
660.0	1.3	8.0	28.0	50	17	1	9
240.0	0.8	32.0	8.0	50	17	1	11
1020.0	2.1	32.0	8.0	50	17	1	11
240.0	0.5	8.0	8.0	50	17	1	12
240.0	0.5	8.0	8.0	50	17	1	12
1500.0	14.3	8.0	56.0	50	17	1	13
1140.0	12.4	56.0	32.0	50	17	1	16
180.0	0.9	8.0	32.0	50	18	1	6
240.0	0.6	8.0	8.0	50	18	1	6
420.0	1.7	8.0	32.0	50	18	1	7
1440.0	12.1	32.0	56.0	50	18	1	7
1560.0	13.2	56.0	32.0	50	18	1	11
1740.0	19.5	32.0	76.0	50	18	1	12
2220.0	16.3	76.0	7.0	50	18	1	14
240.0	1.1	8.0	8.0	50	21	1	5
180.0	1.0	8.0	8.0	50	21	1	5
1500.0	20.5	32.0	76.0	50	21	1	6
1500.0	19.2	76.0	32.0	50	21	1	10
120.0	0.5	32.0	32.0	50	21	1	11
480.0	1.7	32.0	8.0	50	21	1	11
540.0	2.1	8.0	32.0	50	21	1	11
240.0	0.9	32.0	8.0	50	21	1	11
300.0	1.0	8.0	8.0	50	21	1	12
2040.0	36.3	8.0	24.0	50	22	1	6
300.0	1.2	8.0	32.0	50	22	1	6
1620.0	19.7	32.0	76.0	50	22	1	7
2100.0	19.9	76.0	8.0	50	22	1	14
300.0	1.6	8.0	32.0	50	23	1	6
180.0	1.1	8.0	8.0	50	23	1	7
1560.0	19.4	8.0	76.0	50	23	1	7
2700.0	19.0	76.0	32.0	50	23	1	10
300.0	1.2	8.0	8.0	50	23	1	11
780.0	9.5	32.0	1.0	50	24	1	7
540.0	1.5	8.0	32.0	50	24	1	7
360.0	1.3	32.0	28.0	50	24	1	8
240.0	0.7	28.0	28.0	50	24	1	8
720.0	1.9	8.0	32.0	50	24	1	8
240.0	0.8	28.0	32.0	50	24	1	8
420.0	1.6	8.0	8.0	50	24	1	9
1260.0	2.4	8.0	8.0	50	24	1	9
1800.0	15.1	8.0	56.0	50	24	1	9
1260.0	10.9	56.0	28.0	50	24	1	12
120.0	0.8	8.0	32.0	50	25	1	7
1200.0	13.5	32.0	56.0	50	25	1	7
2760.0	14.1	56.0	8.0	50	25	1	9
840.0	1.7	8.0	32.0	50	25	1	10
840.0	1.4	32.0	8.0	50	25	1	10
540.0	1.6	8.0	32.0	50	25	1	12
1740.0	19.8	32.0	76.0	50	25	1	12
360.0	1.6	8.0	32.0	50	27	1	9
540.0	1.1	8.0	8.0	50	27	1	10
1980.0	21.9	8.0	76.0	50	27	1	11
1860.0	16.4	8.0	56.0	50	28	1	5
780.0	3.5	32.0	28.0	50	28	1	6
240.0	0.6	32.0	8.0	50	28	1	7
360.0	1.5	8.0	32.0	50	28	1	7
420.0	0.6	8.0	8.0	50	28	1	7
3600.0	14.4	8.0	56.0	50	28	1	8
3240.0	12.9	56.0	32.0	50	28	1	10
840.0	3.4	8.0	28.0	50	29	1	7
180.0	0.5	28.0	28.0	50	29	1	7
840.0	1.9	8.0	28.0	50	29	1	8
540.0	3.5	8.0	6.0	50	29	1	9
480.0	0.7	8.0	8.0	50	29	1	9
540.0	1.2	8.0	8.0	50	29	1	10
840.0	2.0	8.0	28.0	50	29	1	10
720.0	5.2	8.0	28.0	50	30	1	6
420.0	2.1	8.0	32.0	50	30	1	8
540.0	1.6	32.0	32.0	50	30	1	8
240.0	0.7	32.0	32.0	50	30	1	8
360.0	1.6	8.0	8.0	50	30	1	9
1800.0	14.7	76.0	77.0	50	31	1	10
600.0	5.2	3.0	8.0	50	31	1	11
360.0	0.9	32.0	32.0	50	31	1	12
2220.0	13.9	76.0	22.0	50	1	2	9
660.0	2.4	76.0	76.0	50	1	2	12
2160.0	17.9	76.0	24.0	50	1	2	13
1740.0	19.4	76.0	8.0	50	2	2	13
300.0	1.0	32.0	32.0	50	2	2	14
1380.0	16.0	8.0	56.0	50	3	2	10
1920.0	27.5	56.0	55.0	50	3	2	12
180.0	0.5	8.0	8.0	50	3	2	15
660.0	7.9	8.0	77.0	50	4	2	5
1980.0	19.5	8.0	76.0	50	4	2	6
1680.0	19.7	76.0	28.0	50	4	2	11
1860.0	19.4	8.0	76.0	50	5	2	7
2880.0	19.1	76.0	32.0	50	5	2	10
300.0	0.8	32.0	28.0	50	5	2	11
780.0	1.9	8.0	28.0	50	5	2	12
300.0	1.0	28.0	32.0	50	5	2	12
1200.0	11.4	32.0	30.0	50	6	2	7
540.0	2.0	33.0	32.0	50	6	2	8
540.0	1.7	32.0	8.0	50	6	2	8
420.0	1.2	8.0	32.0	50	6	2	8
300.0	0.7	32.0	32.0	50	6	2	9
600.0	1.4	8.0	32.0	50	6	2	9
420.0	0.9	8.0	32.0	50	6	2	10
360.0	0.8	8.0	8.0	50	6	2	10
600.0	3.3	8.0	7.0	50	6	2	11
540.0	1.5	32.0	32.0	50	6	2	12
240.0	0.5	8.0	32.0	50	6	2	12
420.0	1.3	32.0	8.0	50	6	2	12
540.0	2.1	32.0	7.0	50	6	2	12
900.0	8.6	32.0	16.0	50	7	2	6
360.0	1.3	32.0	32.0	50	7	2	7
360.0	1.0	8.0	8.0	50	7	2	7
660.0	2.4	8.0	28.0	50	7	2	7
180.0	0.6	8.0	8.0	50	7	2	7
360.0	1.1	32.0	32.0	50	7	2	7
660.0	3.1	32.0	33.0	50	7	2	8
660.0	3.4	32.0	33.0	50	7	2	8
420.0	1.7	33.0	32.0	50	7	2	8
240.0	0.9	32.0	33.0	50	7	2	9
540.0	1.3	32.0	32.0	50	7	2	9
1260.0	2.4	32.0	8.0	50	7	2	9
1140.0	4.3	8.0	33.0	50	7	2	10
300.0	1.0	8.0	32.0	50	7	2	11
420.0	1.2	32.0	8.0	50	7	2	11
1320.0	19.6	8.0	76.0	50	8	2	6
3060.0	19.3	76.0	8.0	50	8	2	9
480.0	1.5	8.0	32.0	50	8	2	11
1440.0	9.3	32.0	14.0	50	8	2	12
420.0	1.5	32.0	28.0	50	10	2	9
360.0	1.5	32.0	8.0	50	10	2	9
240.0	0.9	32.0	32.0	50	10	2	9
120.0	0.5	8.0	8.0	50	10	2	10
1620.0	19.2	8.0	76.0	50	10	2	13
1800.0	17.9	76.0	8.0	50	10	2	15
420.0	1.3	8.0	8.0	50	11	2	6
1980.0	18.8	8.0	76.0	50	11	2	6
3480.0	28.7	76.0	32.0	50	11	2	9
1680.0	19.1	76.0	32.0	50	11	2	12
1800.0	21.0	28.0	76.0	50	12	2	6
3360.0	19.5	76.0	8.0	50	12	2	9
540.0	1.7	8.0	8.0	50	12	2	11
120.0	0.7	8.0	8.0	50	12	2	11
300.0	0.7	32.0	32.0	50	12	2	12
960.0	5.4	8.0	28.0	50	12	2	12
1080.0	14.4	8.0	56.0	50	13	2	6
2700.0	23.0	33.0	76.0	50	13	2	7
3480.0	19.6	76.0	32.0	50	13	2	10
480.0	1.6	8.0	28.0	50	13	2	11
300.0	0.6	32.0	8.0	50	13	2	12
420.0	1.0	28.0	32.0	50	13	2	12
360.0	0.7	32.0	28.0	50	13	2	12
480.0	1.5	8.0	8.0	50	14	2	6
300.0	0.8	8.0	8.0	50	14	2	8
