Trip Seconds	Trip Miles	Pickup Community Area	Dropoff Community Area	Company	Trip Start Day	Trip Start Month	Trip Start Hour
2160.0	17.2	76.0	32.0	49	3	1	9
600.0	1.3	8.0	32.0	49	3	1	12
300.0	1.0	32.0	8.0	49	3	1	13
480.0	1.1	32.0	28.0	49	3	1	14
300.0	0.6	8.0	32.0	49	3	1	15
2280.0	17.2	32.0	76.0	49	3	1	16
3300.0	16.9	76.0	32.0	49	7	1	8
480.0	0.7	8.0	32.0	49	7	1	9
2460.0	17.7	32.0	76.0	49	7	1	10
1200.0	10.1	76.0	19.0	49	8	1	9
1380.0	16.8	76.0	8.0	49	8	1	13
2340.0	18.1	76.0	33.0	49	10	1	8
600.0	1.3	33.0	32.0	49	10	1	9
480.0	0.7	32.0	32.0	49	10	1	10
1380.0	10.4	56.0	28.0	49	10	1	15
1080.0	5.6	32.0	29.0	49	10	1	15
1020.0	7.1	32.0	3.0	49	10	1	16
4020.0	18.6	76.0	28.0	49	11	1	8
1680.0	17.2	76.0	32.0	49	11	1	14
540.0	0.7	8.0	8.0	49	11	1	16
600.0	3.3	8.0	6.0	49	11	1	17
1080.0	5.1	76.0	76.0	49	14	1	8
3780.0	16.8	76.0	28.0	49	14	1	9
480.0	0.7	28.0	32.0	49	14	1	10
4080.0	16.5	76.0	32.0	49	15	1	9
2040.0	12.1	76.0	5.0	49	16	1	9
1440.0	16.5	76.0	32.0	49	16	1	13
660.0	1.9	28.0	8.0	49	16	1	14
660.0	1.5	32.0	28.0	49	16	1	15
420.0	1.1	32.0	8.0	49	16	1	15
240.0	0.9	32.0	28.0	49	16	1	16
180.0	0.6	28.0	28.0	49	16	1	17
600.0	1.4	32.0	8.0	49	16	1	17
4500.0	17.9	76.0	32.0	49	17	1	9
300.0	1.0	32.0	8.0	49	17	1	10
2160.0	17.1	76.0	32.0	49	17	1	15
600.0	3.7	32.0	7.0	49	17	1	16
480.0	1.2	32.0	32.0	49	17	1	17
420.0	0.6	32.0	8.0	49	17	1	17
540.0	1.3	32.0	8.0	49	17	1	18
600.0	0.8	8.0	8.0	49	17	1	18
960.0	4.7	8.0	6.0	49	17	1	19
1560.0	16.6	76.0	32.0	49	18	1	10
540.0	1.3	8.0	28.0	49	18	1	11
300.0	0.9	28.0	8.0	49	18	1	11
480.0	0.9	8.0	32.0	49	18	1	12
720.0	2.6	33.0	8.0	49	18	1	13
540.0	0.9	8.0	8.0	49	18	1	14
600.0	1.6	32.0	8.0	49	18	1	14
600.0	2.2	8.0	7.0	49	18	1	15
240.0	0.6	3.0	77.0	49	18	1	17
1440.0	15.0	76.0	24.0	49	21	1	8
240.0	0.6	28.0	32.0	49	21	1	8
300.0	1.0	32.0	32.0	49	21	1	10
660.0	1.7	32.0	8.0	49	21	1	10
300.0	1.1	32.0	28.0	49	21	1	12
2520.0	16.9	76.0	32.0	49	21	1	16
1020.0	3.4	6.0	77.0	49	21	1	18
4320.0	17.0	76.0	32.0	49	22	1	8
480.0	1.1	8.0	28.0	49	22	1	10
1740.0	16.1	76.0	8.0	49	22	1	13
420.0	1.4	8.0	28.0	49	22	1	14
240.0	0.8	32.0	8.0	49	22	1	15
360.0	1.1	32.0	28.0	49	22	1	15
480.0	1.2	8.0	32.0	49	22	1	15
180.0	0.5	32.0	28.0	49	22	1	16
840.0	1.9	32.0	8.0	49	22	1	16
960.0	1.8	8.0	32.0	49	22	1	17
1680.0	3.1	32.0	24.0	49	22	1	18
4500.0	16.9	76.0	32.0	49	23	1	8
540.0	1.4	32.0	8.0	49	23	1	9
900.0	1.5	8.0	32.0	49	23	1	9
600.0	0.7	32.0	28.0	49	23	1	10
600.0	0.7	28.0	32.0	49	23	1	10
600.0	1.7	8.0	28.0	49	23	1	11
720.0	1.2	32.0	8.0	49	23	1	11
3780.0	17.3	76.0	32.0	49	24	1	10
360.0	0.8	32.0	32.0	49	24	1	11
2160.0	13.2	76.0	3.0	49	24	1	15
420.0	4.0	76.0	76.0	49	25	1	8
540.0	4.4	76.0	76.0	49	25	1	9
6600.0	17.8	76.0	32.0	49	25	1	18
1680.0	13.2	76.0	77.0	49	30	1	8
840.0	2.4	7.0	32.0	49	30	1	9
360.0	0.9	32.0	32.0	49	30	1	10
1800.0	19.6	32.0	76.0	49	30	1	13
1080.0	8.8	76.0	14.0	49	30	1	16
1740.0	14.8	76.0	6.0	49	31	1	8
360.0	1.0	8.0	32.0	49	31	1	9
420.0	0.7	8.0	28.0	49	31	1	9
240.0	0.7	28.0	28.0	49	31	1	10
1440.0	15.8	76.0	8.0	49	31	1	13
1260.0	3.9	8.0	31.0	49	31	1	14
1380.0	19.9	33.0	76.0	49	31	1	15
2760.0	11.6	76.0	3.0	49	1	2	8
2220.0	16.0	76.0	8.0	49	1	2	11
3900.0	16.6	76.0	32.0	49	5	2	9
2700.0	20.0	76.0	33.0	49	5	2	13
1020.0	7.2	33.0	22.0	49	5	2	15
1920.0	12.1	76.0	2.0	49	6	2	9
600.0	2.9	76.0	76.0	49	6	2	13
1920.0	17.4	76.0	8.0	49	6	2	14
360.0	0.8	8.0	32.0	49	6	2	14
600.0	1.3	8.0	28.0	49	6	2	16
840.0	2.3	28.0	8.0	49	6	2	17
540.0	0.8	32.0	8.0	49	6	2	17
1260.0	4.0	8.0	22.0	49	6	2	18
4020.0	13.4	76.0	6.0	49	7	2	8
660.0	1.9	7.0	8.0	49	7	2	10
660.0	1.6	8.0	32.0	49	7	2	10
660.0	0.6	32.0	32.0	49	7	2	10
2520.0	17.0	76.0	8.0	49	7	2	15
600.0	1.2	8.0	28.0	49	7	2	16
300.0	0.5	8.0	8.0	49	7	2	16
240.0	0.7	32.0	8.0	49	7	2	16
480.0	1.0	8.0	28.0	49	7	2	17
720.0	1.7	28.0	8.0	49	7	2	17
300.0	0.5	8.0	8.0	49	7	2	18
1140.0	8.8	76.0	12.0	49	8	2	9
2700.0	14.9	76.0	6.0	49	8	2	10
2100.0	17.4	76.0	32.0	49	12	2	6
2340.0	17.1	32.0	76.0	49	12	2	7
1680.0	12.1	76.0	5.0	49	12	2	10
1980.0	17.2	76.0	8.0	49	12	2	14
480.0	1.2	7.0	6.0	49	12	2	14
4380.0	17.6	76.0	32.0	49	13	2	10
780.0	1.8	32.0	28.0	49	13	2	11
360.0	0.5	8.0	32.0	49	13	2	12
300.0	0.8	32.0	8.0	49	13	2	12
420.0	1.0	8.0	32.0	49	13	2	13
1860.0	17.2	32.0	76.0	49	13	2	14
2820.0	10.8	76.0	19.0	49	13	2	18
2280.0	11.7	76.0	2.0	49	14	2	9
2220.0	15.4	76.0	8.0	49	14	2	13
2280.0	17.2	32.0	76.0	49	14	2	14
4080.0	16.8	76.0	32.0	49	14	2	17
900.0	1.5	32.0	8.0	49	14	2	19
1500.0	10.8	76.0	13.0	49	15	2	8
1920.0	16.7	76.0	32.0	49	15	2	13
540.0	1.0	32.0	32.0	49	15	2	14
1500.0	5.5	28.0	61.0	49	15	2	14
3540.0	16.6	56.0	3.0	49	15	2	17
4560.0	16.3	76.0	8.0	49	19	2	8
660.0	0.8	8.0	32.0	49	19	2	9
1320.0	12.2	32.0	56.0	49	19	2	11
1380.0	12.2	62.0	8.0	49	19	2	14
540.0	1.8	6.0	3.0	49	19	2	15
4980.0	17.6	76.0	33.0	49	20	2	7
1140.0	2.9	33.0	8.0	49	20	2	10
2100.0	17.0	76.0	28.0	49	20	2	14
