Trip Seconds	Trip Miles	Pickup Community Area	Dropoff Community Area	Company	Trip Start Day	Trip Start Month	Trip Start Hour
600.0	1.5	8.0	28.0	30	1	1	1
193.0	0.5	8.0	8.0	30	1	1	1
910.0	2.7	8.0	7.0	30	1	1	1
551.0	1.3	8.0	8.0	30	1	1	2
431.0	1.3	8.0	8.0	30	1	1	2
855.0	4.9	8.0	6.0	30	1	1	2
355.0	0.9	8.0	8.0	30	1	1	8
1385.0	18.4	32.0	76.0	30	1	1	10
432.0	0.7	8.0	8.0	30	1	1	10
435.0	1.6	32.0	8.0	30	1	1	11
218.0	1.1	7.0	7.0	30	1	1	11
201.0	0.6	8.0	8.0	30	1	1	11
430.0	1.2	8.0	8.0	30	1	1	11
739.0	2.8	7.0	8.0	30	1	1	11
343.0	0.7	32.0	8.0	30	1	1	12
1483.0	13.1	8.0	56.0	30	1	1	12
1982.0	10.8	76.0	2.0	30	1	1	12
207.0	0.5	8.0	32.0	30	1	1	12
440.0	1.5	32.0	28.0	30	1	1	13
1628.0	6.6	6.0	8.0	30	1	1	13
223.0	1.1	32.0	8.0	30	1	1	13
408.0	1.6	8.0	8.0	30	1	1	13
434.0	1.3	32.0	8.0	30	1	1	13
497.0	1.1	8.0	8.0	30	1	1	13
479.0	1.0	8.0	8.0	30	1	1	13
174.0	0.6	32.0	32.0	30	1	1	14
307.0	1.0	8.0	32.0	30	1	1	14
1982.0	0.8	32.0	8.0	30	1	1	14
574.0	1.6	32.0	8.0	30	1	1	14
462.0	1.7	8.0	28.0	30	1	1	14
785.0	1.9	8.0	28.0	30	1	1	15
394.0	1.1	8.0	8.0	30	1	1	15
577.0	1.7	8.0	28.0	30	1	1	15
510.0	1.8	28.0	8.0	30	1	1	15
483.0	1.6	8.0	32.0	30	1	1	15
923.0	2.3	8.0	28.0	30	1	1	15
551.0	1.3	8.0	32.0	30	1	1	16
496.0	2.9	8.0	7.0	30	1	1	16
568.0	1.8	32.0	24.0	30	1	1	16
515.0	2.2	8.0	28.0	30	1	1	17
1471.0	16.1	76.0	7.0	30	1	1	18
318.0	0.9	8.0	8.0	30	1	1	18
602.0	2.4	7.0	6.0	30	1	1	19
488.0	1.2	8.0	8.0	30	1	1	19
723.0	4.7	8.0	22.0	30	1	1	20
1323.0	1.3	2.0	2.0	30	1	1	21
834.0	11.0	76.0	22.0	30	1	1	23
1167.0	12.7	76.0	5.0	30	2	1	0
1427.0	18.1	8.0	76.0	30	2	1	5
282.0	1.1	8.0	8.0	30	2	1	6
370.0	1.7	8.0	8.0	30	2	1	7
636.0	1.6	32.0	32.0	30	2	1	7
243.0	0.7	32.0	28.0	30	2	1	7
359.0	0.8	28.0	32.0	30	2	1	8
552.0	1.9	8.0	32.0	30	2	1	8
539.0	1.4	32.0	8.0	30	2	1	8
363.0	0.8	32.0	8.0	30	2	1	8
696.0	1.6	8.0	32.0	30	2	1	8
539.0	1.4	32.0	28.0	30	2	1	9
340.0	1.3	8.0	8.0	30	2	1	9
589.0	1.8	8.0	28.0	30	2	1	10
2604.0	11.8	4.0	76.0	30	2	1	10
368.0	0.9	32.0	8.0	30	2	1	10
177.0	0.8	8.0	8.0	30	2	1	10
381.0	0.7	8.0	8.0	30	2	1	10
536.0	1.5	8.0	28.0	30	2	1	10
674.0	1.7	28.0	8.0	30	2	1	11
195.0	0.6	32.0	32.0	30	2	1	11
314.0	1.3	5.0	6.0	30	2	1	11
294.0	1.1	32.0	8.0	30	2	1	11
367.0	1.2	6.0	7.0	30	2	1	11
173.0	0.6	32.0	32.0	30	2	1	11
680.0	1.6	28.0	8.0	30	2	1	12
451.0	1.3	32.0	8.0	30	2	1	12
842.0	2.0	8.0	8.0	30	2	1	13
637.0	2.8	8.0	7.0	30	2	1	13
419.0	0.9	8.0	32.0	30	2	1	13
326.0	0.7	8.0	8.0	30	2	1	13
2622.0	1.4	76.0	76.0	30	2	1	13
134.0	0.5	8.0	8.0	30	2	1	13
407.0	1.1	8.0	8.0	30	2	1	13
402.0	1.7	8.0	32.0	30	2	1	14
446.0	1.0	32.0	8.0	30	2	1	14
390.0	1.2	8.0	28.0	30	2	1	14
441.0	1.2	32.0	8.0	30	2	1	14
492.0	1.5	32.0	8.0	30	2	1	14
320.0	0.7	8.0	32.0	30	2	1	14
221.0	0.5	32.0	32.0	30	2	1	14
477.0	1.0	8.0	8.0	30	2	1	15
141.0	0.5	8.0	32.0	30	2	1	15
523.0	1.8	8.0	32.0	30	2	1	15
5594.0	0.9	76.0	76.0	30	2	1	15
263.0	0.5	32.0	32.0	30	2	1	15
1189.0	3.9	32.0	6.0	30	2	1	16
1196.0	2.2	8.0	32.0	30	2	1	16
496.0	1.0	32.0	8.0	30	2	1	17
1824.0	12.2	76.0	22.0	30	2	1	17
1465.0	4.4	8.0	22.0	30	2	1	17
1101.0	2.4	8.0	28.0	30	2	1	18
324.0	0.8	8.0	8.0	30	2	1	18
1668.0	13.5	76.0	6.0	30	2	1	18
5463.0	1.4	76.0	76.0	30	2	1	18
