Trip Seconds	Trip Miles	Pickup Community Area	Dropoff Community Area	Company	Trip Start Day	Trip Start Month	Trip Start Hour
960.0	3.7	67.0	44.0	54	19	8	14
1020.0	4.7	43.0	44.0	54	19	8	15
1200.0	8.3	74.0	69.0	54	19	8	15
360.0	1.1	44.0	44.0	54	19	8	16
1260.0	5.6	67.0	43.0	54	19	8	17
1440.0	9.4	48.0	33.0	54	20	8	8
840.0	6.8	33.0	42.0	54	20	8	9
1140.0	5.2	49.0	41.0	54	20	8	11
1200.0	5.2	41.0	49.0	54	20	8	13
1500.0	7.2	39.0	44.0	54	21	8	10
480.0	2.0	44.0	45.0	54	21	8	11
360.0	1.1	45.0	44.0	54	21	8	11
600.0	1.9	44.0	44.0	54	21	8	12
300.0	0.8	44.0	44.0	54	21	8	12
540.0	2.8	44.0	44.0	54	21	8	13
1440.0	6.9	39.0	8.0	54	21	8	14
840.0	3.8	43.0	49.0	54	21	8	15
960.0	7.3	8.0	39.0	54	21	8	16
1500.0	7.1	41.0	8.0	54	22	8	11
2100.0	11.4	39.0	6.0	54	22	8	13
2280.0	11.5	6.0	39.0	54	22	8	15
1080.0	6.3	39.0	8.0	54	22	8	16
1920.0	12.3	38.0	56.0	54	23	8	8
840.0	5.0	49.0	75.0	54	23	8	10
1500.0	14.9	75.0	33.0	54	23	8	11
1320.0	5.2	49.0	41.0	54	23	8	12
1440.0	14.7	33.0	75.0	54	23	8	13
1200.0	5.2	41.0	49.0	54	23	8	14
1500.0	6.9	39.0	8.0	54	23	8	15
1740.0	9.3	33.0	46.0	54	24	8	8
1260.0	8.4	46.0	33.0	54	24	8	11
480.0	2.5	48.0	44.0	54	25	8	7
240.0	1.2	44.0	69.0	54	25	8	7
300.0	1.3	69.0	44.0	54	25	8	9
540.0	2.3	44.0	48.0	54	25	8	9
1620.0	11.7	8.0	46.0	54	25	8	17
2160.0	7.3	33.0	58.0	54	26	8	9
780.0	3.7	67.0	44.0	54	26	8	14
840.0	3.8	43.0	49.0	54	26	8	15
780.0	3.5	44.0	67.0	54	26	8	17
1260.0	8.4	69.0	74.0	54	27	8	8
420.0	1.2	46.0	46.0	54	27	8	9
840.0	4.7	41.0	48.0	54	27	8	11
1200.0	2.6	46.0	46.0	54	27	8	12
1140.0	5.2	49.0	41.0	54	27	8	13
